season,match_name,fullName,overs,conceded,wickets,economyRate
2010,KKR v RCB,Charl Langeveldt,4,27,1,6.75
2010,KKR v RCB,Ishant Sharma,4,27,0,6.75
2010,KKR v RCB,Angelo Mathews,4,19,4,4.75
2010,KKR v RCB,Murali Kartik,4,22,2,5.5
2010,KKR v RCB,Brad Hodge,1,11,0,11
2010,KKR v RCB,Sourav Ganguly,2,18,0,9
2010,KKR v RCB,Rohan Gavaskar,1,8,0,8
2010,KKR v RCB,Praveen Kumar,4,16,1,4
2010,KKR v RCB,Jacques Kallis,3,34,0,11.33
2010,KKR v RCB,Dale Steyn,4,38,0,9.5
2010,KKR v RCB,Anil Kumble,4,19,0,4.75
2010,KKR v RCB,Roelof van der Merwe,4,27,2,6.75
2010,KKR v RCB,Virat Kohli,0.2,1,0,3
2010,CSK v DC,Albie Morkel,4,41,0,10.25
2010,CSK v DC,Sudeep Tyagi,1.5,39,0,21.27
2010,CSK v DC,Muttiah Muralitharan,4,28,0,7
2010,CSK v DC,Ravichandran Ashwin,4,26,1,6.5
2010,CSK v DC,Lakshmipathy Balaji,4,36,0,9
2010,CSK v DC,Justin Kemp,2.1,15,0,6.92
2010,CSK v DC,Chaminda Vaas,4,21,3,5.25
2010,CSK v DC,Rohit Sharma,4,27,1,6.75
2010,CSK v DC,RP Singh,3,30,1,10
2010,CSK v DC,Pragyan Ojha,4,28,2,7
2010,CSK v DC,Jaskaran Singh,1,16,0,16
2010,CSK v DC,Tirumalasetti Suman,1,8,0,8
2010,CSK v DC,Andrew Symonds,3,29,2,9.66
2010,RR v DC,Farveez Maharoof,4,32,1,8
2010,RR v DC,Dirk Nannes,4,27,1,6.75
2010,RR v DC,Amit Mishra,4,34,1,8.5
2010,RR v DC,Pradeep Sangwan,4,20,1,5
2010,RR v DC,Sarabjit Ladda,4,28,0,7
2010,RR v DC,Dimitri Mascarenhas,4,31,2,7.75
2010,RR v DC,Shaun Tait,4,26,0,6.5
2010,RR v DC,Munaf Patel,3,32,1,10.66
2010,RR v DC,Amit Uniyal,2,25,0,12.5
2010,RR v DC,Shane Warne,4,22,1,5.5
2010,RR v DC,Abhishek Jhunjhunwala,0.1,2,0,12
2010,RCB v KXIP,Praveen Kumar,4,43,1,10.75
2010,RCB v KXIP,Dale Steyn,4,36,1,9
2010,RCB v KXIP,Jacques Kallis,4,39,1,9.75
2010,RCB v KXIP,Anil Kumble,4,40,0,10
2010,RCB v KXIP,Vinay Kumar,2,19,0,9.5
2010,RCB v KXIP,Virat Kohli,2,23,0,11.5
2010,RCB v KXIP,Irfan Pathan,3,33,0,11
2010,RCB v KXIP,Sreesanth,3,42,0,14
2010,RCB v KXIP,Yusuf Abdulla,2.5,36,0,12.7
2010,RCB v KXIP,Piyush Chawla,3,20,1,6.66
2010,RCB v KXIP,Yuvraj Singh,2,18,0,9
2010,RCB v KXIP,Bipul Sharma,3,37,1,12.33
2010,RCB v KXIP,Ravi Bopara,2,17,0,8.5
2010,KKR v CSK,Shane Bond,4,33,0,8.25
2010,KKR v CSK,Ishant Sharma,4,38,1,9.5
2010,KKR v CSK,Angelo Mathews,3,29,0,9.66
2010,KKR v CSK,Laxmi Shukla,4,37,1,9.25
2010,KKR v CSK,Murali Kartik,4,21,0,5.25
2010,KKR v CSK,Brad Hodge,1,4,1,4
2010,KKR v CSK,Albie Morkel,2,6,1,3
2010,KKR v CSK,Manpreet Gony,3,33,1,11
2010,KKR v CSK,Lakshmipathy Balaji,2.2,9,2,3.85
2010,KKR v CSK,Muttiah Muralitharan,4,16,1,4
2010,KKR v CSK,Justin Kemp,3,12,3,4
2010,KKR v CSK,Ravichandran Ashwin,4,22,1,5.5
2010,KKR v CSK,Suresh Raina,1,6,0,6
2010,DC v MI,Dirk Nannes,4,35,0,8.75
2010,DC v MI,Farveez Maharoof,4,50,2,12.5
2010,DC v MI,Pradeep Sangwan,4,41,1,10.25
2010,DC v MI,Sarabjit Ladda,4,44,2,11
2010,DC v MI,Amit Mishra,4,44,1,11
2010,DC v MI,Zaheer Khan,2,20,0,10
2010,DC v MI,Lasith Malinga,2,22,1,11
2010,DC v MI,Dwayne Bravo,2,11,2,5.5
2010,DC v MI,Kieron Pollard,4,24,1,6
2010,DC v MI,Harbhajan Singh,2.3,23,2,9.2
2010,DC v MI,Sanath Jayasuriya,4,17,2,4.25
2010,RCB v RR,Praveen Kumar,4,18,3,4.5
2010,RCB v RR,Dale Steyn,4,18,0,4.5
2010,RCB v RR,Vinay Kumar,4,25,0,6.25
2010,RCB v RR,Jacques Kallis,4,20,2,5
2010,RCB v RR,Anil Kumble,3.5,9,3,2.34
2010,RCB v RR,Munaf Patel,3,23,0,7.66
2010,RCB v RR,Morne Morkel,3,34,0,11.33
2010,RCB v RR,Shane Warne,2,12,0,6
2010,RCB v RR,Sumit Narwal,2.4,24,0,9
2010,DC v CSK,Albie Morkel,3,26,0,8.66
2010,DC v CSK,Ravichandran Ashwin,4,40,1,10
2010,DC v CSK,Joginder Sharma,4,43,1,10.75
2010,DC v CSK,Lakshmipathy Balaji,3,21,2,7
2010,DC v CSK,Justin Kemp,1,14,0,14
2010,DC v CSK,Muttiah Muralitharan,4,25,2,6.25
2010,DC v CSK,Suresh Raina,1,12,0,12
2010,DC v CSK,Dirk Nannes,4,18,1,4.5
2010,DC v CSK,Umesh Yadav,4,38,1,9.5
2010,DC v CSK,Pradeep Sangwan,4,46,0,11.5
2010,DC v CSK,Rajat Bhatia,2,31,0,15.5
2010,DC v CSK,Tillakaratne Dilshan,2.1,30,1,13.84
2010,DC v CSK,Amit Mishra,3,25,1,8.33
2010,DC v KXIP,Irfan Pathan,3,16,1,5.33
2010,DC v KXIP,Sreesanth,4,51,0,12.75
2010,DC v KXIP,Shalabh Srivastava,4,39,1,9.75
2010,DC v KXIP,Piyush Chawla,3,24,0,8
2010,DC v KXIP,Bipul Sharma,2,19,1,9.5
2010,DC v KXIP,Yuvraj Singh,4,21,2,5.25
2010,DC v KXIP,Chaminda Vaas,4,27,2,6.75
2010,DC v KXIP,RP Singh,4,43,1,10.75
2010,DC v KXIP,Andrew Symonds,4,22,1,5.5
2010,DC v KXIP,Pragyan Ojha,4,31,1,7.75
2010,DC v KXIP,Rohit Sharma,3,19,1,6.33
2010,DC v KXIP,Jaskaran Singh,1,12,1,12
2010,RR v KKR,Ashok Dinda,4,28,2,7
2010,RR v KKR,Ishant Sharma,4,33,2,8.25
2010,RR v KKR,Shane Bond,4,32,2,8
2010,RR v KKR,Angelo Mathews,3,33,0,11
2010,RR v KKR,Murali Kartik,4,25,0,6.25
2010,RR v KKR,Brad Hodge,1,12,0,12
2010,RR v KKR,Yusuf Pathan,4,23,2,5.75
2010,RR v KKR,Shaun Tait,4,29,0,7.25
2010,RR v KKR,Munaf Patel,3,20,1,6.66
2010,RR v KKR,Siddharth Trivedi,4,26,1,6.5
2010,RR v KKR,Adam Voges,1,5,0,5
2010,RR v KKR,Shane Warne,4,27,0,6.75
2010,MI v RCB,Praveen Kumar,4,37,1,9.25
2010,MI v RCB,Dale Steyn,4,26,3,6.5
2010,MI v RCB,Jacques Kallis,4,35,1,8.75
2010,MI v RCB,Vinay Kumar,4,25,3,6.25
2010,MI v RCB,Anil Kumble,4,18,1,4.5
2010,MI v RCB,Zaheer Khan,4,18,1,4.5
2010,MI v RCB,Lasith Malinga,4,25,0,6.25
2010,MI v RCB,Dwayne Bravo,3.1,35,0,11.05
2010,MI v RCB,Kieron Pollard,2,24,0,12
2010,MI v RCB,Harbhajan Singh,4,35,1,8.75
2010,MI v RCB,Sanath Jayasuriya,2,16,0,8
2010,SRH v DC,Amit Mishra,3,12,1,4
2010,SRH v DC,Dirk Nannes,4,39,1,9.75
2010,SRH v DC,Yogesh Nagar,3,28,1,9.33
2010,SRH v DC,Sarabjit Ladda,2,20,1,10
2010,SRH v DC,Umesh Yadav,4,36,0,9
2010,SRH v DC,Moises Henriques,4,35,1,8.75
2010,SRH v DC,Chaminda Vaas,4,21,1,5.25
2010,SRH v DC,RP Singh,3,31,0,10.33
2010,SRH v DC,Pragyan Ojha,4,36,1,9
2010,SRH v DC,Rohit Sharma,1,7,0,7
2010,SRH v DC,Rahul Sharma,4,42,2,10.5
2010,SRH v DC,Andrew Symonds,4,21,3,5.25
2010,CSK v KXIP,Albie Morkel,4,23,2,5.75
2010,CSK v KXIP,Manpreet Gony,2,20,0,10
2010,CSK v KXIP,Ravichandran Ashwin,4,32,0,8
2010,CSK v KXIP,Lakshmipathy Balaji,4,29,1,7.25
2010,CSK v KXIP,Muttiah Muralitharan,4,16,3,4
2010,CSK v KXIP,Justin Kemp,0.1,1,0,6
2010,CSK v KXIP,Suresh Raina,1.5,13,0,7.09
2010,CSK v KXIP,Irfan Pathan,3,22,1,7.33
2010,CSK v KXIP,Ramesh Powar,4,22,1,5.5
2010,CSK v KXIP,Shalabh Srivastava,3,25,0,8.33
2010,CSK v KXIP,Rusty Theron,4,17,2,4.25
2010,CSK v KXIP,Piyush Chawla,4,27,1,6.75
2010,CSK v KXIP,Yuvraj Singh,2,18,1,9
2010,MI v KKR,Lasith Malinga,4,28,0,7
2010,MI v KKR,Zaheer Khan,4,27,2,6.75
2010,MI v KKR,Ryan McLaren,4,38,0,9.5
2010,MI v KKR,Dwayne Bravo,4,36,0,9
2010,MI v KKR,Harbhajan Singh,4,17,1,4.25
2010,MI v KKR,Shane Bond,3,31,0,10.33
2010,MI v KKR,Ishant Sharma,4,44,2,11
2010,MI v KKR,Chris Gayle,4,31,0,7.75
2010,MI v KKR,Murali Kartik,4,21,1,5.25
2010,MI v KKR,Angelo Mathews,3.3,29,0,8.28
2010,RCB v CSK,Albie Morkel,4,28,1,7
2010,RCB v CSK,Sudeep Tyagi,4,19,0,4.75
2010,RCB v CSK,Lakshmipathy Balaji,4,49,1,12.25
2010,RCB v CSK,Muttiah Muralitharan,4,25,3,6.25
2010,RCB v CSK,Ravichandran Ashwin,4,40,0,10
2010,RCB v CSK,Praveen Kumar,4,21,1,5.25
2010,RCB v CSK,Dale Steyn,4,25,0,6.25
2010,RCB v CSK,Anil Kumble,4,15,1,3.75
2010,RCB v CSK,Jacques Kallis,4,29,0,7.25
2010,RCB v CSK,Vinay Kumar,4,40,4,10
2010,KXIP v RR,Irfan Pathan,4,45,0,11.25
2010,KXIP v RR,Sreesanth,3,20,1,6.66
2010,KXIP v RR,Shalabh Srivastava,4,49,1,12.25
2010,KXIP v RR,Rusty Theron,4,25,0,6.25
2010,KXIP v RR,Piyush Chawla,4,29,1,7.25
2010,KXIP v RR,Yuvraj Singh,1,12,0,12
2010,KXIP v RR,Munaf Patel,4,43,1,10.75
2010,KXIP v RR,Shaun Tait,3.1,22,3,6.94
2010,KXIP v RR,Shane Warne,4,39,1,9.75
2010,KXIP v RR,Siddharth Trivedi,4,25,2,6.25
2010,KXIP v RR,Adam Voges,2,12,0,6
2010,KXIP v RR,Yusuf Pathan,2,9,2,4.5
2010,RCB v DC,Praveen Kumar,4,45,0,11.25
2010,RCB v DC,Dale Steyn,4,42,1,10.5
2010,RCB v DC,Jacques Kallis,4,36,0,9
2010,RCB v DC,Vinay Kumar,4,29,1,7.25
2010,RCB v DC,Anil Kumble,4,30,0,7.5
2010,RCB v DC,Dirk Nannes,4,31,0,7.75
2010,RCB v DC,Umesh Yadav,4,27,1,6.75
2010,RCB v DC,Pradeep Sangwan,4,32,1,8
2010,RCB v DC,Amit Mishra,4,23,2,5.75
2010,RCB v DC,Andrew McDonald,4,42,2,10.5
2010,MI v CSK,Ryan McLaren,4,23,1,5.75
2010,MI v CSK,Zaheer Khan,4,45,0,11.25
2010,MI v CSK,Harbhajan Singh,4,25,1,6.25
2010,MI v CSK,Dwayne Bravo,4,42,0,10.5
2010,MI v CSK,Lasith Malinga,4,41,0,10.25
2010,MI v CSK,Albie Morkel,4,26,0,6.5
2010,MI v CSK,Lakshmipathy Balaji,4,47,1,11.75
2010,MI v CSK,Joginder Sharma,2,23,1,11.5
2010,MI v CSK,Shadab Jakati,4,30,1,7.5
2010,MI v CSK,Muttiah Muralitharan,4,32,2,8
2010,MI v CSK,Thisara Perera,1,19,0,19
2010,RR v DC,Sumit Narwal,4,35,2,8.75
2010,RR v DC,Abhishek Jhunjhunwala,1,16,0,16
2010,RR v DC,Siddharth Trivedi,3,35,0,11.66
2010,RR v DC,Shaun Tait,4,22,3,5.5
2010,RR v DC,Shane Warne,4,15,1,3.75
2010,RR v DC,Yusuf Pathan,2,12,0,6
2010,RR v DC,Adam Voges,2,9,0,4.5
2010,RR v DC,Chaminda Vaas,3,29,0,9.66
2010,RR v DC,RP Singh,2,22,0,11
2010,RR v DC,Rohit Sharma,2,17,0,8.5
2010,RR v DC,Rahul Sharma,3.4,30,0,8.18
2010,RR v DC,Pragyan Ojha,3,40,1,13.33
2010,RR v DC,Andrew Symonds,2,9,0,4.5
2010,KXIP v KKR,Brett Lee,4,39,0,9.75
2010,KXIP v KKR,Irfan Pathan,4,42,2,10.5
2010,KXIP v KKR,Shalabh Srivastava,3,23,2,7.66
2010,KXIP v KKR,Vikramjeet Malik,3,18,0,6
2010,KXIP v KKR,Piyush Chawla,4,35,1,8.75
2010,KXIP v KKR,Ravi Bopara,2,18,0,9
2010,KXIP v KKR,Shane Bond,4,24,2,6
2010,KXIP v KKR,Ashok Dinda,2,19,0,9.5
2010,KXIP v KKR,Chris Gayle,3,23,1,7.66
2010,KXIP v KKR,Ajit Agarkar,4,32,2,8
2010,KXIP v KKR,Iqbal Abdulla,2,12,0,6
2010,KXIP v KKR,Angelo Mathews,4,26,1,6.5
2010,KXIP v KKR,David Hussey,1,7,0,7
2010,RR v CSK,Albie Morkel,4,46,2,11.5
2010,RR v CSK,Thilan Thushara,4,28,2,7
2010,RR v CSK,Muttiah Muralitharan,4,34,0,8.5
2010,RR v CSK,Joginder Sharma,2,23,0,11.5
2010,RR v CSK,Suresh Raina,2,15,0,7.5
2010,RR v CSK,Shadab Jakati,4,30,2,7.5
2010,RR v CSK,Yusuf Pathan,4,26,1,6.5
2010,RR v CSK,Sumit Narwal,3,49,0,16.33
2010,RR v CSK,Shaun Tait,4,22,2,5.5
2010,RR v CSK,Shane Warne,4,34,1,8.5
2010,RR v CSK,Siddharth Trivedi,4,18,0,4.5
2010,RR v CSK,Adam Voges,1,8,0,8
2010,DC v MI,Kemar Roach,4,32,0,8
2010,DC v MI,Jaskaran Singh,3,30,2,10
2010,DC v MI,Pragyan Ojha,4,24,2,6
2010,DC v MI,RP Singh,4,31,3,7.75
2010,DC v MI,Andrew Symonds,4,40,0,10
2010,DC v MI,Rohit Sharma,1,14,0,14
2010,DC v MI,Harbhajan Singh,4,31,3,7.75
2010,DC v MI,Ryan McLaren,3,24,0,8
2010,DC v MI,Zaheer Khan,3,21,3,7
2010,DC v MI,Lasith Malinga,3.4,12,3,3.27
2010,DC v MI,Dwayne Bravo,2,16,0,8
2010,DC v MI,Kieron Pollard,2,20,1,10
2010,DC v KKR,Chris Gayle,4,38,1,9.5
2010,DC v KKR,Charl Langeveldt,3,35,2,11.66
2010,DC v KKR,Ishant Sharma,1,17,1,17
2010,DC v KKR,David Hussey,4,24,0,6
2010,DC v KKR,Angelo Mathews,2,11,0,5.5
2010,DC v KKR,Murali Kartik,4,26,0,6.5
2010,DC v KKR,Ajit Agarkar,2,26,0,13
2010,DC v KKR,Dirk Nannes,3.1,15,1,4.73
2010,DC v KKR,Andrew McDonald,4,37,2,9.25
2010,DC v KKR,Amit Mishra,4,18,1,4.5
2010,DC v KKR,Rajat Bhatia,4,28,1,7
2010,DC v KKR,Umesh Yadav,4,27,2,6.75
2010,DC v KKR,Paul Collingwood,0.5,7,1,8.4
2010,MI v KXIP,Ryan McLaren,3,29,0,9.66
2010,MI v KXIP,Zaheer Khan,4,34,3,8.5
2010,MI v KXIP,Lasith Malinga,4,22,4,5.5
2010,MI v KXIP,Harbhajan Singh,4,26,0,6.5
2010,MI v KXIP,Kieron Pollard,2,20,0,10
2010,MI v KXIP,Dwayne Bravo,3,22,1,7.33
2010,MI v KXIP,Brett Lee,2.3,24,0,9.6
2010,MI v KXIP,Shalabh Srivastava,4,27,1,6.75
2010,MI v KXIP,Irfan Pathan,3,20,1,6.66
2010,MI v KXIP,Vikramjeet Malik,2,21,0,10.5
2010,MI v KXIP,Piyush Chawla,3,32,1,10.66
2010,MI v KXIP,Karan Goel,1,7,0,7
2010,MI v KXIP,Ravi Bopara,4,31,3,7.75
2010,CSK v RCB,Thilan Thushara,4,30,1,7.5
2010,CSK v RCB,Manpreet Gony,3,39,0,13
2010,CSK v RCB,Albie Morkel,4,40,0,10
2010,CSK v RCB,Shadab Jakati,4,17,2,4.25
2010,CSK v RCB,Muttiah Muralitharan,4,21,0,5.25
2010,CSK v RCB,Chandrasekar Ganapathy,1,13,0,13
2010,CSK v RCB,Praveen Kumar,3,42,0,14
2010,CSK v RCB,Dale Steyn,4,20,1,5
2010,CSK v RCB,Anil Kumble,4,16,1,4
2010,CSK v RCB,Jacques Kallis,3,21,1,7
2010,CSK v RCB,Kevin Pietersen,2,26,1,13
2010,CSK v RCB,Vinay Kumar,2.5,31,1,10.94
2010,DC v RR,Yusuf Pathan,3,25,0,8.33
2010,DC v RR,Sumit Narwal,4,36,3,9
2010,DC v RR,Adam Voges,1,9,0,9
2010,DC v RR,Shaun Tait,4,53,1,13.25
2010,DC v RR,Shane Warne,4,26,1,6.5
2010,DC v RR,Siddharth Trivedi,4,35,0,8.75
2010,DC v RR,Farveez Maharoof,3,13,2,4.33
2010,DC v RR,Andrew McDonald,2,17,0,8.5
2010,DC v RR,Amit Mishra,4,25,3,6.25
2010,DC v RR,Umesh Yadav,3,21,0,7
2010,DC v RR,Sarabjit Ladda,4,37,1,9.25
2010,DC v RR,Paul Collingwood,1,6,1,6
2010,DC v RR,Virender Sehwag,0.4,2,1,3
2010,KKR v DC,Kemar Roach,4,48,0,12
2010,KKR v DC,Jaskaran Singh,3,18,2,6
2010,KKR v DC,Andrew Symonds,4,26,2,6.5
2010,KKR v DC,Harmeet Singh,2,21,0,10.5
2010,KKR v DC,Rohit Sharma,2,16,0,8
2010,KKR v DC,Pragyan Ojha,4,38,2,9.5
2010,KKR v DC,Venugopal Rao,1,10,0,10
2010,KKR v DC,Mohnish Parmar,3,33,0,11
2010,KKR v DC,Shane Bond,4,28,1,7
2010,KKR v DC,Ajit Agarkar,4,31,1,7.75
2010,KKR v DC,Murali Kartik,4,29,1,7.25
2010,KKR v DC,Angelo Mathews,4,25,1,6.25
2010,KKR v DC,Chris Gayle,1,9,1,9
2010,KXIP v RCB,Praveen Kumar,4,37,0,9.25
2010,KXIP v RCB,Vinay Kumar,3,24,1,8
2010,KXIP v RCB,Dale Steyn,4,31,1,7.75
2010,KXIP v RCB,Jacques Kallis,4,45,1,11.25
2010,KXIP v RCB,Anil Kumble,4,33,1,8.25
2010,KXIP v RCB,Kevin Pietersen,1,8,0,8
2010,KXIP v RCB,Brett Lee,4,48,0,12
2010,KXIP v RCB,Sreesanth,2,14,0,7
2010,KXIP v RCB,Shalabh Srivastava,2,21,1,10.5
2010,KXIP v RCB,Piyush Chawla,2,22,0,11
2010,KXIP v RCB,Bipul Sharma,4,26,1,6.5
2010,KXIP v RCB,Yuvraj Singh,2,14,0,7
2010,KXIP v RCB,Irfan Pathan,3.1,36,1,11.36
2010,CSK v RR,Yusuf Pathan,4,44,0,11
2010,CSK v RR,Sumit Narwal,2,41,0,20.5
2010,CSK v RR,Shaun Tait,4,44,0,11
2010,CSK v RR,Shane Watson,4,47,2,11.75
2010,CSK v RR,Shrikant Wagh,1,16,1,16
2010,CSK v RR,Shane Warne,3,32,1,10.66
2010,CSK v RR,Abhishek Jhunjhunwala,2,18,0,9
2010,CSK v RR,Albie Morkel,4,56,2,14
2010,CSK v RR,Doug Bollinger,4,15,2,3.75
2010,CSK v RR,Sudeep Tyagi,4,45,0,11.25
2010,CSK v RR,Muttiah Muralitharan,4,52,1,13
2010,CSK v RR,Shadab Jakati,3,37,0,12.33
2010,CSK v RR,Suresh Raina,1,8,0,8
2010,MI v DC,Rohit Sharma,3,26,0,8.66
2010,MI v DC,Ryan Harris,4,40,1,10
2010,MI v DC,Andrew Symonds,4,32,0,8
2010,MI v DC,Jaskaran Singh,2,28,0,14
2010,MI v DC,Pragyan Ojha,4,26,3,6.5
2010,MI v DC,Rahul Sharma,3,24,1,8
2010,MI v DC,Harbhajan Singh,3,16,2,5.33
2010,MI v DC,Lasith Malinga,3.2,20,1,6
2010,MI v DC,Zaheer Khan,2,10,2,5
2010,MI v DC,Dwayne Bravo,2,12,0,6
2010,MI v DC,Kieron Pollard,4,26,2,6.5
2010,MI v DC,Ryan McLaren,4,28,2,7
2010,KKR v KXIP,Irfan Pathan,4,36,1,9
2010,KKR v KXIP,Ramesh Powar,4,23,0,5.75
2010,KKR v KXIP,Shalabh Srivastava,3,35,0,11.66
2010,KKR v KXIP,Rusty Theron,4,36,1,9
2010,KKR v KXIP,Ravi Bopara,3,43,1,14.33
2010,KKR v KXIP,Piyush Chawla,2,26,0,13
2010,KKR v KXIP,Shane Bond,4,32,1,8
2010,KKR v KXIP,Jaydev Unadkat,2.2,32,0,13.71
2010,KKR v KXIP,Murali Kartik,4,41,1,10.25
2010,KKR v KXIP,Chris Gayle,1,16,0,16
2010,KKR v KXIP,Angelo Mathews,3,32,0,10.66
2010,KKR v KXIP,Ajit Agarkar,3,35,0,11.66
2010,KKR v KXIP,David Hussey,1,13,0,13
2010,DC v RCB,Anil Kumble,4,33,1,8.25
2010,DC v RCB,Vinay Kumar,4,35,0,8.75
2010,DC v RCB,Abhimanyu Mithun,3,39,1,13
2010,DC v RCB,Jacques Kallis,3,26,0,8.66
2010,DC v RCB,Kevin Pietersen,1,3,0,3
2010,DC v RCB,KP Appanna,4,24,1,6
2010,DC v RCB,Cameron White,1,19,0,19
2010,DC v RCB,Farveez Maharoof,4,28,1,7
2010,DC v RCB,Amit Mishra,4,32,3,8
2010,DC v RCB,Daniel Vettori,4,40,1,10
2010,DC v RCB,Rajat Bhatia,4,24,1,6
2010,DC v RCB,Pradeep Sangwan,4,22,3,5.5
2010,DC v RR,Ryan Harris,4,34,2,8.5
2010,DC v RR,Dwayne Smith,2.5,22,1,7.76
2010,DC v RR,RP Singh,4,17,3,4.25
2010,DC v RR,Harmeet Singh,4,25,2,6.25
2010,DC v RR,Andrew Symonds,2,18,0,9
2010,DC v RR,Pragyan Ojha,3,37,1,12.33
2010,DC v RR,Yusuf Pathan,2,3,0,1.5
2010,DC v RR,Shane Watson,3,40,0,13.33
2010,DC v RR,Aditya Dole,4,42,2,10.5
2010,DC v RR,Morne Morkel,4,32,0,8
2010,DC v RR,Siddharth Trivedi,2.5,16,3,5.64
2010,DC v RR,Shane Warne,4,21,4,5.25
2010,CSK v MI,Ryan McLaren,3,25,0,8.33
2010,CSK v MI,Harbhajan Singh,4,23,1,5.75
2010,CSK v MI,Lasith Malinga,4,36,0,9
2010,CSK v MI,Abu Nechim,2,26,0,13
2010,CSK v MI,Dwayne Bravo,2,21,1,10.5
2010,CSK v MI,Kieron Pollard,4,27,2,6.75
2010,CSK v MI,Rajagopal Sathish,1,5,0,5
2010,CSK v MI,Sudeep Tyagi,3,20,1,6.66
2010,CSK v MI,Doug Bollinger,4,39,1,9.75
2010,CSK v MI,Ravichandran Ashwin,4,22,2,5.5
2010,CSK v MI,Thilan Thushara,2.3,16,2,6.4
2010,CSK v MI,Shadab Jakati,4,27,1,6.75
2010,CSK v MI,Suresh Raina,2.3,12,1,4.8
2010,RR v KXIP,Aditya Dole,4,36,2,9
2010,RR v KXIP,Shane Watson,4,19,1,4.75
2010,RR v KXIP,Yusuf Pathan,4,26,0,6.5
2010,RR v KXIP,Siddharth Trivedi,4,22,2,5.5
2010,RR v KXIP,Shane Warne,3,42,0,14
2010,RR v KXIP,Faiz Fazal,1,6,0,6
2010,RR v KXIP,Sreesanth,3,40,0,13.33
2010,RR v KXIP,Ramesh Powar,2,18,0,9
2010,RR v KXIP,Rusty Theron,2,23,0,11.5
2010,RR v KXIP,Piyush Chawla,4,27,0,6.75
2010,RR v KXIP,Bipul Sharma,1,12,0,12
2010,RR v KXIP,Irfan Pathan,1,17,0,17
2010,RR v KXIP,Ravi Bopara,2,18,1,9
2010,KKR v DC,Farveez Maharoof,3,30,0,10
2010,KKR v DC,Daniel Vettori,4,30,1,7.5
2010,KKR v DC,Pradeep Sangwan,3,30,0,10
2010,KKR v DC,Amit Mishra,4,41,0,10.25
2010,KKR v DC,Paul Collingwood,2,19,0,9.5
2010,KKR v DC,Rajat Bhatia,4,30,1,7.5
2010,KKR v DC,Ashok Dinda,4,21,2,5.25
2010,KKR v DC,Ajit Agarkar,4,36,1,9
2010,KKR v DC,Angelo Mathews,3,43,0,14.33
2010,KKR v DC,Ajantha Mendis,4,22,2,5.5
2010,KKR v DC,Sourav Ganguly,1,12,0,12
2010,KKR v DC,Iqbal Abdulla,4,28,1,7
2010,RCB v DC,Ryan Harris,4,37,2,9.25
2010,RCB v DC,Harmeet Singh,1,13,0,13
2010,RCB v DC,RP Singh,4,38,0,9.5
2010,RCB v DC,Mitchell Marsh,4,37,1,9.25
2010,RCB v DC,Pragyan Ojha,4,24,2,6
2010,RCB v DC,Andrew Symonds,3,34,1,11.33
2010,RCB v DC,Praveen Kumar,4,37,1,9.25
2010,RCB v DC,Anil Kumble,4,38,1,9.5
2010,RCB v DC,Dale Steyn,4,38,0,9.5
2010,RCB v DC,Jacques Kallis,4,32,0,8
